step,episode_score
16001.0,51.72125877300277
16002.0,40.808365501929075
16003.0,50.97321006283164
16004.0,56.33443557517603
16005.0,73.54614242108073
16006.0,48.153201239649206
16007.0,35.08563569653779
16008.0,44.250351852271706
16009.0,42.649462543893605
16010.0,42.51535043679178
16011.0,39.67095421394333
16012.0,41.325782587286085
16013.0,43.84755072463304
16014.0,39.86136671900749
16015.0,35.762790561653674
16016.0,49.45046880654991
32017.0,89.69388238131069
32018.0,121.33821416646242
32019.0,170.78988741757348
32020.0,93.30892236251384
32021.0,129.12916203029454
32022.0,112.76772758364677
32023.0,119.34874863084406
32024.0,86.12344535486773
32025.0,115.81291225878522
32026.0,94.83016883325763
32027.0,95.41443732043263
32028.0,190.9079981095856
32029.0,86.65097207436338
32030.0,178.74452852923423
32031.0,103.13665002491325
32032.0,98.18256073817611
48033.0,177.71327502653003
48034.0,229.37472322257236
48035.0,231.5059703506995
48036.0,176.82942307926714
48037.0,172.56546452455223
48038.0,176.3541822526604
48039.0,238.4853595593013
48040.0,161.63769462145865
48041.0,219.7056465796195
48042.0,235.2651098355418
48043.0,172.28447978943586
48044.0,160.49975098110735
48045.0,227.37978699279483
48046.0,223.82008329289965
48047.0,160.63912919501308
48048.0,200.50965882721357
64049.0,181.1650685183704
64050.0,176.2482978357002
64051.0,197.8160955309868
64052.0,267.0448334678076
64053.0,191.02678104303777
64054.0,198.8717682408169
64055.0,172.53304167836905
64056.0,180.03130474872887
64057.0,172.47604328393936
64058.0,179.6968998350203
64059.0,309.3076851654332
64060.0,229.36330496892333
64061.0,318.8695172565058
64062.0,198.93779003294185
64063.0,182.92476118262857
64064.0,172.13977564685047
80065.0,328.9216116890311
80066.0,306.9356496767141
80067.0,178.15645170863718
80068.0,336.7216613171622
80069.0,189.04750422015786
80070.0,321.9950652003754
80071.0,193.2078506872058
80072.0,291.50059172464535
80073.0,183.56794138625264
80074.0,192.87121645361185
80075.0,177.07533622346818
80076.0,179.34627209417522
80077.0,178.24339823238552
80078.0,299.697949889116
80079.0,334.9482312714681
80080.0,180.1331463145325
96081.0,322.71862854459323
96082.0,246.34480461035855
96083.0,266.7292268073652
96084.0,261.8424848206341
96085.0,320.94222655904014
96086.0,290.10563671123236
96087.0,368.0379706637468
96088.0,330.47668166144285
96089.0,344.4866921703797
96090.0,294.0881713386625
96091.0,276.8333885204047
96092.0,365.32254920038395
96093.0,341.92900935187936
96094.0,279.2410689564422
96095.0,323.28494845237583
96096.0,338.3992870396469
112097.0,437.481925746426
112098.0,386.7305287523195
112099.0,397.6338084510062
112100.0,375.41131673566997
112101.0,355.2054244354367
112102.0,441.81482932390645
112103.0,428.08018723968416
112104.0,406.18772699218243
112105.0,393.1514883902855
112106.0,451.472913491074
112107.0,431.6753529217094
112108.0,420.1368178627454
112109.0,426.6418735445477
112110.0,411.60953287477605
112111.0,360.729271359276
112112.0,346.6086600681301
128113.0,517.7324380970094
128114.0,508.777014905354
128115.0,504.69553697202355
128116.0,492.67787398956716
128117.0,515.8461829600856
128118.0,511.6410467677051
128119.0,523.6098470315337
128120.0,483.39266496151686
128121.0,501.8814712902531
128122.0,506.9718910260126
128123.0,488.002661248669
128124.0,465.77195974905044
