step,episode_score
336327.0,943.2545244134963
336328.0,963.2999705150723
336329.0,936.4404535964131
336330.0,942.5735042317538
336331.0,969.1820064755157
336332.0,934.3113764366135
336333.0,964.9327999688685
336334.0,807.9358102877159
336335.0,941.5039872885682
336336.0,931.9591453814646
352337.0,945.4560386792291
352338.0,944.3334207474254
352339.0,882.3237990830094
352340.0,862.5393542870879
352341.0,831.5327341910452
352342.0,965.332818421768
352343.0,964.2591256108135
352344.0,947.5981724811718
352345.0,944.484582635574
352346.0,914.4825552225811
352347.0,916.1209679562598
352348.0,954.3345618322492
352349.0,955.5283933766186
352350.0,835.3770886370912
352351.0,813.386014515534
352352.0,929.1139195677824
368353.0,913.2075226651505
368354.0,902.2579303514212
368355.0,964.2904543839395
368356.0,917.5650139173958
368357.0,914.9753549571615
368358.0,862.682032953715
368359.0,946.0663918470964
368360.0,952.525951884687
368361.0,936.1774034909904
368362.0,949.749000501819
368363.0,965.9644381962717
368364.0,910.4719484717352
368365.0,925.0035454174504
368366.0,920.992456543725
368367.0,965.1447770483792
368368.0,865.0433384577045
384369.0,896.8083631901536
384370.0,962.9044389110059
384371.0,917.8044166890904
384372.0,949.1002188189887
384373.0,932.5489027397707
384374.0,885.9385791830719
384375.0,924.6973490035161
384376.0,922.8653020923957
384377.0,971.1548374257982
384378.0,963.6546908132732
384379.0,908.1498792096972
384380.0,891.6105429991148
384381.0,969.3445057377685
384382.0,904.1101199267432
384383.0,937.4017218661029
384384.0,945.538136156043
400385.0,938.9752617022023
400386.0,917.9297762138303
400387.0,963.4184064082801
400388.0,928.7016297309892
400389.0,983.6765837967396
400390.0,952.2588786082342
400391.0,962.2543241865933
400392.0,958.1562807564624
400393.0,911.0267675400246
400394.0,967.3409431502223
400395.0,876.6010300456546
400396.0,950.1949633591576
400397.0,882.5347384652123
400398.0,939.8481939053163
400399.0,952.918587023858
400400.0,885.1651993766427
416401.0,964.4445552546531
416402.0,913.912385661155
416403.0,929.1641095993109
416404.0,933.0887644980103
416405.0,939.24137249263
416406.0,933.7535512614995
416407.0,952.3484457619488
416408.0,913.7925004400313
416409.0,933.5580937191844
416410.0,808.7008613027865
416411.0,907.3346840429585
416412.0,940.0521307783201
416413.0,979.0568626374006
416414.0,927.4527444308624
416415.0,951.6673706453294
416416.0,952.7776071820408
432417.0,943.1356497071683
432418.0,955.9784668115899
432419.0,947.4090008080238
432420.0,962.5859167873859
432421.0,945.2298919297755
432422.0,975.4285858124495
432423.0,949.3986595435999
432424.0,917.5744514339603
432425.0,968.7529495051131
432426.0,914.2060377295129
432427.0,946.5340430117212
432428.0,903.1546756308526
432429.0,960.631057549268
432430.0,911.983542304486
432431.0,949.7611760247964
432432.0,924.5710298195481
448433.0,961.790291662328
448434.0,957.1074758614413
448435.0,966.7623276039958
448436.0,930.0488174268976
448437.0,950.8091254327446
448438.0,940.6846193466336
448439.0,977.2467543035746
448440.0,952.5438723915722
448441.0,940.3260302478448
448442.0,932.6433708397672
448443.0,961.8436663299799
448444.0,893.2485478920862
448445.0,982.7718617767096
448446.0,974.8175636231899
448447.0,937.6209380384535
448448.0,926.2370281368494
464449.0,962.5942183118314
464450.0,969.0344999567606
464451.0,969.2730491887778
464452.0,968.8353818217292
464453.0,941.9991826452315
464454.0,943.7909834235907
464455.0,897.970133362338
464456.0,852.0036808825098
464457.0,943.5488297282718
464458.0,962.9819259466603
464459.0,942.0463589914143
464460.0,959.8023586142808
464461.0,968.6802792637609
464462.0,929.9700467176735
464463.0,953.9172235485166
464464.0,960.0755178253166
480465.0,929.8915886443574
480466.0,896.9809734718874
480467.0,954.0234178961255
480468.0,972.92558215186
480469.0,969.4792078379542
480470.0,960.6613800702617
480471.0,970.6258623749018
480472.0,947.4192942306399
480473.0,975.3182219266891
480474.0,984.628862336278
480475.0,964.2779151462018
480476.0,932.6511571165174
480477.0,948.0414096238092
480478.0,943.2533704824746
480479.0,957.9402256831527
480480.0,961.8785327037331
496481.0,967.7253855285235
496482.0,976.1160804778337
496483.0,949.0195429930463
496484.0,909.5720470297383
496485.0,935.2316087980289
496486.0,952.5116813345812
496487.0,950.8378930010367
496488.0,946.764822415309
496489.0,938.2387539986521
496490.0,969.3307249248028
496491.0,941.7759073413908
496492.0,900.2421465562657
496493.0,951.131872467231
496494.0,932.5289506716654
496495.0,933.9692866106052
496496.0,962.9487783135846
512497.0,955.1626911498606
512498.0,961.0970535750967
512499.0,954.8608779977076
512500.0,942.2321437154897
512501.0,969.6357199959457
512502.0,943.6813477338292
512503.0,967.0918194931
512504.0,950.932292047888
512505.0,954.4970843968913
512506.0,969.8319729734212
512507.0,923.6554485857487
512508.0,950.2114013684914
512509.0,935.4049425642006
512510.0,971.2744502574205
512511.0,950.9988716416992
512512.0,967.6812720373273
528513.0,964.0004313541576
528514.0,957.9667501011863
528515.0,919.6493140929379
528516.0,968.0607652366161
528517.0,982.701188519597
528518.0,940.4027031888254
528519.0,946.6618855791166
528520.0,899.0072723235935
528521.0,968.2559006605297
528522.0,962.9911183798686
528523.0,957.8661241494119
528524.0,916.2584337852895
528525.0,924.6375148175284
528526.0,967.6473803063855
528527.0,924.5186919397675
528528.0,968.4754574671388
544529.0,953.7984188925475
544530.0,903.3520335089415
544531.0,922.4773424658924
544532.0,960.215154049918
544533.0,988.4385924190283
544534.0,905.7984375385568
544535.0,968.3095117881894
544536.0,966.1072734389454
544537.0,956.6510438574478
544538.0,943.1317754937336
544539.0,951.9811266837642
544540.0,936.9773677466437
544541.0,968.6883471892215
544542.0,942.1039499912877
544543.0,950.8590404302813
544544.0,959.026852063369
560545.0,970.231893776916
560546.0,970.6551301591098
560547.0,979.7615953534842
560548.0,948.1660975224804
560549.0,983.8800712674856
560550.0,957.4033060087822
560551.0,953.7406204696745
560552.0,970.3352248128504
560553.0,892.6566230281023
560554.0,966.3382577537559
560555.0,933.0860467916355
560556.0,896.372765192762
560557.0,985.0638718754053
560558.0,897.7478329408914
560559.0,949.5540432678536
560560.0,987.8514347523451
576561.0,959.6526489928365
576562.0,910.3044120650738
576563.0,954.9965772461146
576564.0,973.7141866115853
576565.0,932.7835591863841
576566.0,948.611466858536
576567.0,943.7432377198711
576568.0,880.326700117439
576569.0,945.9018111266196
576570.0,965.1254166164435
576571.0,913.1518285050988
576572.0,970.4440499320626
576573.0,952.3042040192522
576574.0,960.943217132939
576575.0,966.472418799065
576576.0,954.1331940377131
592577.0,967.0041922391392
592578.0,917.1893632994033
592579.0,984.5336586385965
592580.0,954.9776161219925
592581.0,976.1991321742535
592582.0,967.4603214748204
592583.0,946.8640477072913
592584.0,962.6041079629213
592585.0,958.9011321719736
592586.0,948.4960077926517
592587.0,947.8854179964401
592588.0,969.0486056059599
592589.0,859.101167871384
592590.0,929.1398101011291
592591.0,959.0024655279703
592592.0,968.3007808453403
608593.0,944.7366907037795
608594.0,939.5185985416174
608595.0,968.0290793236345
608596.0,941.754755645059
608597.0,966.6493938770145
608598.0,951.0767408222891
608599.0,948.0716814147308
608600.0,921.8339653564617
608601.0,951.484066025354
608602.0,955.9948885701597
608603.0,950.1377688194625
608604.0,961.020779308863
608605.0,953.2345822006464
608606.0,914.9202904582489
608607.0,990.0809793323278
608608.0,954.9766314425506
624609.0,961.8372621161398
624610.0,969.2751235687174
624611.0,964.9137304145843
624612.0,967.0196725064889
624613.0,963.7806821726263
624614.0,948.989751573652
624615.0,921.363821523264
624616.0,945.3789816262433
624617.0,966.1098765064962
624618.0,950.9110132716596
624619.0,954.7646455925424
624620.0,972.0372549258173
624621.0,970.3071862608194
624622.0,866.7563963476568
624623.0,956.7667653393
624624.0,987.7159954458475
640625.0,986.7240723967552
640626.0,980.9513989388943
640627.0,959.7535094516352
640628.0,970.9365971703082
640629.0,963.6574271568097
640630.0,958.6572384135798
640631.0,970.5441939607263
640632.0,940.0332099327352
640633.0,923.925311004743
640634.0,988.1933920234442
640635.0,932.215363053605
640636.0,955.5555667066947
640637.0,987.5215743929148
640638.0,971.3749729469419
640639.0,956.4755973229185
640640.0,962.2168778264895
656641.0,971.3783891499043
656642.0,967.746198576875
656643.0,952.4019616201986
656644.0,952.1136675227899
656645.0,956.7654585223645
656646.0,938.7948006313527
656647.0,969.3359009614214
656648.0,969.5977451968938
656649.0,949.5736890025437
656650.0,988.9841675013304
656651.0,950.7705319570377
656652.0,926.2679050918669
656653.0,969.6327603980899
656654.0,953.2414714405313
656655.0,960.0984823703766
656656.0,961.7020377013832
672657.0,968.1356082679704
672658.0,984.6334823966026
672659.0,941.8730764109641
672660.0,983.2082370370626
672661.0,963.7679527513683
672662.0,954.1840214487165
672663.0,925.1430004294962
672664.0,962.6506815315224
672665.0,925.6744518564083
672666.0,959.066488865763
672667.0,959.085099728778
672668.0,958.4124997137114
672669.0,979.2423053383827
672670.0,962.9340821765363
672671.0,942.7170718526468
672672.0,984.4589945524931
688673.0,958.2896111076698
688674.0,983.132056966424
688675.0,959.4587292131037
688676.0,959.8994161775336
688677.0,960.524717055494
688678.0,954.8594010397792
688679.0,961.9748979379656
688680.0,971.3987630996853
688681.0,928.9468921991065
688682.0,959.997588891536
688683.0,957.704628856387
688684.0,964.9527569285128
688685.0,949.7156250366243
688686.0,948.145642186515
688687.0,948.7664333051071
688688.0,960.571968565695
704689.0,960.1822125390172
704690.0,981.2832028120756
704691.0,970.0111436601728
704692.0,988.4623798280954
704693.0,967.7409924864769
704694.0,963.002790350467
704695.0,943.5385123230517
704696.0,953.6141961384565
704697.0,967.9270250024274
704698.0,957.213794994168
704699.0,969.2857799939811
704700.0,952.7831487166695
704701.0,980.3959886282682
704702.0,973.6586530655622
704703.0,952.7381667559966
704704.0,967.431649018079
720705.0,931.1940459311008
720706.0,968.8633301518857
720707.0,947.4362943212036
720708.0,938.8935682205483
720709.0,971.0631724549457
720710.0,957.6361273350194
720711.0,971.6726888529956
720712.0,931.0359270906774
720713.0,988.6138834506273
720714.0,924.7112142511178
720715.0,947.1289810696617
720716.0,969.881400869228
720717.0,951.618761179503
720718.0,955.709362939233
720719.0,988.8042010962963
720720.0,951.2658145402092
736721.0,965.884777283296
736722.0,871.8856971235946
736723.0,964.004246934317
736724.0,957.7298526056111
736725.0,941.4426902313717
736726.0,940.1395103018731
736727.0,953.5158173930831
736728.0,941.775998926023
736729.0,970.981368872337
736730.0,946.5412045605481
736731.0,972.6359079172835
736732.0,952.430679704994
736733.0,984.9997705370188
736734.0,969.582487734966
736735.0,974.0887545496225
736736.0,940.7477171104401
752737.0,971.6817370839417
752738.0,948.3375200498849
752739.0,988.3852059394121
752740.0,965.8538151334506
752741.0,988.9972026795149
752742.0,959.9392561106943
752743.0,959.8307115606731
752744.0,958.0957027394325
752745.0,967.8938869142439
752746.0,906.6026192221325
752747.0,972.8741393648088
752748.0,896.8684775680304
752749.0,970.1645979369059
752750.0,966.7145026884973
752751.0,962.1522949277423
752752.0,988.2226608097553
768753.0,957.0175064597279
768754.0,958.3656794708222
768755.0,964.9702041661367
768756.0,970.8580388277769
768757.0,965.9975680736825
768758.0,955.5657584546134
768759.0,960.3476588872727
768760.0,952.971569721587
768761.0,955.3887687642127
768762.0,920.8456892813556
768763.0,952.6213017227128
768764.0,964.8827352100052
768765.0,943.3695523792412
768766.0,953.7051773616113
768767.0,980.9484894573689
768768.0,954.3044589897618
784769.0,930.8030955392169
784770.0,965.7420896077529
784771.0,981.2892597019672
784772.0,921.4332323552808
784773.0,947.1894168257713
784774.0,920.9496277850121
784775.0,966.225998420734
784776.0,985.3904406875372
784777.0,929.9110225308686
784778.0,957.186971303774
784779.0,952.09207748482
784780.0,982.1257440596819
784781.0,968.0681927166879
784782.0,949.6547419377603
784783.0,967.7408788371831
784784.0,971.187643814832
800785.0,947.6215074635111
800786.0,961.6479447931051
800787.0,955.8322619781829
800788.0,948.0925858393312
800789.0,940.0218992363662
800790.0,968.0058754170313
800791.0,962.6849241466261
800792.0,949.0014535964001
800793.0,968.8690324425697
800794.0,959.3710896316916
800795.0,958.3705650651827
800796.0,966.2236684430391
800797.0,955.7629611622542
800798.0,965.2769775390625
800799.0,950.2484791305615
800800.0,953.5168213318102
816801.0,942.8161516021937
816802.0,965.4952869815752
816803.0,955.6871890462935
816804.0,986.6134806722403
816805.0,946.8576473630965
816806.0,946.2848279173486
816807.0,940.400536712259
816808.0,925.3244145722128
816809.0,971.578665625304
816810.0,946.9937029653229
816811.0,952.7395188752562
816812.0,940.2800083616748
816813.0,973.0189834088087
816814.0,991.3998345285654
816815.0,953.9685087443795
816816.0,948.519737102557
832817.0,965.8940913612023
832818.0,966.8553053885698
832819.0,971.2720216941088
832820.0,956.2210122048855
832821.0,963.8199997330084
832822.0,960.4019139483571
832823.0,980.5599807500839
832824.0,971.3443382885307
832825.0,963.3139075071085
832826.0,927.4110839581117
832827.0,960.4772629123181
832828.0,972.1473143175244
832829.0,952.4566651096102
832830.0,954.304319022689
832831.0,950.1910115117207
832832.0,942.443984568119
848833.0,965.4166144877672
848834.0,972.9347946941853
848835.0,964.7373459376395
848836.0,952.4789539249614
848837.0,971.4087055120617
848838.0,971.6387866642326
848839.0,961.5693993102759
848840.0,961.9634324144572
848841.0,959.6658774474636
848842.0,935.2057247133926
848843.0,937.3183000506833
848844.0,958.9761806055903
848845.0,958.7966987099499
848846.0,970.2965727336705
848847.0,959.6926890108734
848848.0,951.1944291014224
864849.0,973.8948013912886
864850.0,971.614433567971
864851.0,958.5747553119436
864852.0,958.6751918466762
864853.0,956.2610786571167
864854.0,953.3901653662324
864855.0,947.0065932581201
864856.0,940.1999555435032
864857.0,949.7452453374863
864858.0,943.2934893935453
864859.0,950.1786037683487
864860.0,962.1338512306102
864861.0,958.0282004103065
864862.0,947.9143121931702
864863.0,987.0450163930655
864864.0,947.945463818498
880865.0,968.6280691474676
880866.0,965.3957805191167
880867.0,956.325529131107
880868.0,943.6031693690456
880869.0,967.3101204759441
880870.0,957.6877426686697
880871.0,966.6866616439074
880872.0,963.065516052302
880873.0,950.3030965207145
880874.0,950.164328224957
880875.0,987.6462124437094
880876.0,973.9126883312128
880877.0,937.9892898001708
880878.0,986.5856179893017
880879.0,972.3260409622453
880880.0,964.6613449100405
896881.0,970.7574632596225
896882.0,858.8508431063965
896883.0,954.701698202407
896884.0,962.953443496488
896885.0,968.6259055398405
896886.0,967.7787954993546
896887.0,987.9422331005335
896888.0,991.8421428203583
896889.0,970.059492751956
896890.0,969.6771968845278
896891.0,969.8157623894513
896892.0,955.3903551846743
896893.0,956.1167506482452
896894.0,956.3272889168002
896895.0,970.2692067548633
896896.0,970.8896146323532
912897.0,959.5240948591381
912898.0,951.8913550190628
912899.0,968.8761027380824
912900.0,948.2786112478934
912901.0,934.0557820822578
912902.0,971.1738083604723
912903.0,986.9570814967155
912904.0,957.082631469937
912905.0,944.2614034609869
912906.0,989.0631442517042
912907.0,954.8291324020829
912908.0,961.8868999131955
912909.0,955.7615701835603
912910.0,899.4530721417395
912911.0,962.3717297837138
912912.0,954.908021500567
928913.0,959.618389999494
928914.0,960.1314030094072
928915.0,958.3754459549673
928916.0,965.2214216534048
928917.0,930.7353567114333
928918.0,971.7507383935153
928919.0,901.3989116969751
928920.0,949.6204416446853
928921.0,974.2371575431898
928922.0,973.1282470971346
928923.0,946.0311184190214
928924.0,992.3101783543825
928925.0,972.0944787859917
928926.0,971.8279628194869
928927.0,981.9959499537945
928928.0,867.8001762731001
944929.0,958.5079096183181
944930.0,982.9319280982018
944931.0,970.4860848712269
944932.0,956.793694682885
944933.0,952.8219955088571
944934.0,968.9143952010199
944935.0,948.8653438556939
944936.0,934.5782545737457
944937.0,958.605278339237
944938.0,937.2119625480846
944939.0,955.2167293033563
944940.0,960.7162432740442
944941.0,970.9885220788419
944942.0,952.4628047179431
944943.0,947.5583126870915
944944.0,965.3703120825812
960945.0,945.3964212294668
960946.0,955.8562284950167
960947.0,988.7709949165583
960948.0,973.2700288258493
960949.0,968.6974009294063
960950.0,965.553912793519
960951.0,972.4787084553391
960952.0,983.6893685311079
960953.0,970.1555762272328
960954.0,967.5833382401615
960955.0,972.413407381624
960956.0,954.2855837802636
960957.0,975.2795123080723
960958.0,972.2612721137702
960959.0,964.1041918033734
960960.0,959.4407033966854
976961.0,972.6794339097105
976962.0,956.148587578442
976963.0,941.8057134306291
976964.0,955.6641827039421
976965.0,950.7973074747715
976966.0,950.7598471026868
976967.0,931.3422326911241
976968.0,932.6707776027033
976969.0,967.3792808055878
976970.0,930.4326760026161
976971.0,960.2353315250948
976972.0,917.8343747667968
976973.0,928.7968028835021
976974.0,989.4000790268183
976975.0,950.4989207312465
976976.0,919.200929406099
992977.0,956.4733519463334
992978.0,954.3237690904643
992979.0,950.6188083472662
992980.0,969.2291327342391
992981.0,971.4119198280387
992982.0,964.6893721204251
992983.0,951.9697132497095
992984.0,934.9886451386847
992985.0,948.9240234484896
992986.0,945.3585403552279
992987.0,968.4900350072421
992988.0,914.1180735044181
992989.0,966.2507922239602
992990.0,952.7115218909457
992991.0,972.0933849457651
992992.0,969.4089798023924
1008993.0,946.9558791783638
1008994.0,948.0209066802636
1008995.0,961.0212728767656
1008996.0,949.2944308542646
1008997.0,968.3574241092429
1008998.0,969.48036400415
1008999.0,910.356263441965
1009000.0,969.9624357349239
1009001.0,938.2993155447766
1009002.0,983.3054423034191
1009003.0,960.1437687221915
1009004.0,985.5360738039017
1009005.0,958.540870077908
1009006.0,947.3155391579494
1009007.0,924.6262184082298
1009008.0,970.9991791732609
1025009.0,976.0523302853107
1025010.0,941.3495655260049
1025011.0,945.0374935995787
1025012.0,955.1134869910311
1025013.0,941.0816365337232
1025014.0,939.5470656291582
1025015.0,981.4102627336979
1025016.0,967.3903399617411
1025017.0,969.1339860148728
1025018.0,962.028931055218
1025019.0,972.3601057194173
1025020.0,932.2650321712717
1025021.0,963.9440343508031
1025022.0,940.2633357197046
1025023.0,935.6621495953295
1025024.0,877.0559413991868
1041025.0,961.0028684502468
1041026.0,942.4100204596762
1041027.0,967.5132037424482
1041028.0,960.9736218359321
1041029.0,956.6720886859111
1041030.0,970.5523174083792
1041031.0,982.0267574191093
1041032.0,961.2683306969702
1041033.0,950.4341317547951
1041034.0,940.2668350834865
1041035.0,968.5296280598268
1041036.0,981.2811652123928
1041037.0,989.7625873237848
1041038.0,952.0125878932886
1041039.0,915.5588664114475
1041040.0,972.5357185360044
1057041.0,969.9169230684638
1057042.0,965.7394327521324
1057043.0,969.8148941993713
1057044.0,965.6823130100965
1057045.0,964.5901341419667
1057046.0,965.8007475584745
1057047.0,919.1400833155494
1057048.0,944.0081678377464
1057049.0,946.6264041062677
1057050.0,961.4258792363107
1057051.0,964.8860533661209
1057052.0,944.5423284579301
1057053.0,948.3392215231434
1057054.0,973.1463149585761
1057055.0,945.6285294396803
1057056.0,983.112510278821
1073057.0,967.2800035085529
1073058.0,942.430244683288
1073059.0,960.4554007798433
1073060.0,968.6348412819207
1073061.0,951.6513248290867
1073062.0,948.8660464091226
1073063.0,984.5670531243086
1073064.0,949.4316107742488
1073065.0,961.9188287579454
1073066.0,935.9616354829632
1073067.0,945.7413806307595
1073068.0,972.4433971233666
1073069.0,939.16328936629
1073070.0,953.9002578202635
1073071.0,958.0988863836974
1073072.0,980.8266687095165
1089073.0,967.8489229083061
1089074.0,971.7739509306848
1089075.0,947.7694401424378
1089076.0,955.3159146325197
1089077.0,962.7079230677336
1089078.0,989.3756523877382
1089079.0,955.742401978001
